iteration,no_cluster,frequent_term_set,cluster_candidate,support,doc_frequency,eo_formula,eo
27,4,{bang},"{D66,D126,D140,D188,D234,D243,D296,D324}",8,"f66=2, f126=2, f140=3, f188=2, f234=2, f243=2, f296=4, f324=2",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)),2.792219
27,5,{bapak},"{D14,D26,D85,D187,D294,D346,D351,D493}",8,"f14=3, f26=2, f85=3, f187=2, f294=3, f346=4, f351=3, f493=4",EO = ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)),2.851111
27,6,{benar},"{D32,D92,D125,D152,D166,D189,D190,D261,D294,D444,D469,D490}",12,"f32=5, f92=1, f125=3, f152=2, f166=4, f189=7, f190=7, f261=2, f294=3, f444=3, f469=3, f490=2",EO = ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)),3.728973
27,7,{buat},"{D32,D34,D39,D53,D99,D130,D163,D185,D191,D221,D222,D435,D445}",13,"f32=5, f34=3, f39=4, f53=4, f99=2, f130=1, f163=6, f185=3, f191=3, f221=3, f222=3, f435=2, f445=4",EO = ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),4.184403
27,8,{hakim},"{D18,D47,D53,D81,D101,D116,D227,D297,D303,D405}",10,"f18=1, f47=2, f53=4, f81=1, f101=3, f116=1, f227=2, f297=3, f303=5, f405=4",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)),2.44059
27,9,{hancur},"{D129,D164,D206,D221,D222,D314,D320,D445}",8,"f129=2, f164=2, f206=2, f221=3, f222=3, f314=6, f320=2, f445=4",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),2.763903
27,10,{hukum},"{D8,D39,D46,D47,D73,D115,D124,D136,D148,D166,D167,D175,D182,D185,D200,D221,D222,D253,D314,D335,D338,D348,D352,D367,D398,D404,D405,D409,D422,D442,D459,D495}",32,"f8=2, f39=4, f46=4, f47=2, f73=3, f115=1, f124=2, f136=2, f148=4, f166=4, f167=4, f175=2, f182=4, f185=3, f200=3, f221=3, f222=3, f253=1, f314=6, f335=2, f338=4, f348=2, f352=4, f367=2, f398=2, f404=4, f405=4, f409=3, f422=4, f442=3, f459=2, f495=1",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)),10.140101
27,11,{indonesia},"{D6,D93,D107,D129,D136,D172,D200,D227,D241,D259,D314,D340,D358,D374,D426,D428,D442,D467,D485,D493}",20,"f6=4, f93=3, f107=2, f129=2, f136=2, f172=5, f200=3, f227=2, f241=2, f259=2, f314=6, f340=1, f358=2, f374=2, f426=2, f428=2, f442=3, f467=1, f485=2, f493=4",EO = ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),6.224583
27,12,{jadi},"{D31,D50,D65,D82,D83,D86,D106,D112,D117,D178,D201,D205,D244,D255,D324,D339,D369,D380,D382,D386,D393,D402,D464,D469,D475,D478}",26,"f31=1, f50=2, f65=3, f82=1, f83=3, f86=1, f106=3, f112=6, f117=2, f178=2, f201=3, f205=1, f244=2, f255=1, f324=2, f339=3, f369=1, f380=4, f382=2, f386=1, f393=2, f402=3, f464=1, f469=3, f475=2, f478=2",EO = ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),6.327791
27,13,{jokowi},"{D13,D32,D42,D65,D77,D122,D138,D147,D163,D176,D188,D197,D206,D226,D246,D256,D259,D262,D265,D271,D279,D288,D342,D343,D346,D358,D368,D376,D379,D380,D392,D402,D424,D430,D443,D444,D449,D458,D468,D481,D487}",41,"f13=2, f32=5, f42=1, f65=3, f77=3, f122=1, f138=1, f147=3, f163=6, f176=6, f188=2, f197=1, f206=2, f226=1, f246=1, f256=2, f259=2, f262=4, f265=1, f271=2, f279=3, f288=1, f342=1, f343=1, f346=4, f358=2, f368=1, f376=1, f379=3, f380=4, f392=2, f402=3, f424=1, f430=1, f443=2, f444=3, f449=1, f458=1, f468=3, f481=1, f487=1",EO = ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)),8.007657
27,14,{korupsi},"{D8,D33,D51,D53,D80,D104,D123,D148,D166,D185,D256,D301,D348,D480}",14,"f8=2, f33=1, f51=7, f53=4, f80=5, f104=2, f123=3, f148=4, f166=4, f185=3, f256=2, f301=1, f348=2, f480=1",EO = ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),3.758298
27,15,{koruptor},"{D6,D67,D123,D172,D175,D229,D321,D411,D421,D437,D496,D498}",12,"f6=4, f67=1, f123=3, f172=5, f175=2, f229=2, f321=1, f411=1, f421=1, f437=2, f496=1, f498=1",EO = ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),2.074386
27,16,{mau},"{D50,D316,D339,D380,D382,D384,D390,D432,D488}",9,"f50=2, f316=3, f339=3, f380=4, f382=2, f384=1, f390=2, f432=3, f488=1",EO = ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)),2.484907
27,17,{moga},"{D94,D152,D172,D180,D189,D190,D236,D313,D352,D403,D414,D435,D436,D469}",14,"f94=2, f152=2, f172=5, f180=6, f189=7, f190=7, f236=1, f313=1, f352=4, f403=1, f414=3, f435=2, f436=2, f469=3",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)),3.641765
27,18,{nadiem},"{D51,D52,D53,D77,D93,D99,D103,D126,D134,D147,D176,D180,D182,D187,D189,D190,D234,D296,D297,D299,D303,D316,D326,D347,D379,D395,D412,D444,D455,D457,D500}",31,"f51=7, f52=4, f53=4, f77=3, f93=3, f99=2, f103=1, f126=2, f134=3, f147=3, f176=6, f180=6, f182=4, f187=2, f189=7, f190=7, f234=2, f296=4, f297=3, f299=1, f303=5, f316=3, f326=1, f347=3, f379=3, f395=1, f412=1, f444=3, f455=5, f457=3, f500=3",EO = ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)),8.875824
27,19,{nadim},"{D26,D76,D78,D106,D112,D125,D163,D172,D201,D260,D402,D418,D468}",13,"f26=2, f76=2, f78=2, f106=3, f112=6, f125=3, f163=6, f172=5, f201=3, f260=2, f402=3, f418=2, f468=3",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)),4.483029
27,20,{negara},"{D19,D51,D101,D148,D158,D164,D167,D179,D229,D241,D262,D346,D349,D350,D374,D390,D398,D426,D432,D445,D459,D475,D493}",23,"f19=1, f51=7, f101=3, f148=4, f158=2, f164=2, f167=4, f179=3, f229=2, f241=2, f262=4, f346=4, f349=2, f350=2, f374=2, f390=2, f398=2, f426=2, f432=3, f445=4, f459=2, f475=2, f493=4",EO = ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),7.614924
27,21,{orang},"{D1,D6,D11,D14,D32,D76,D83,D104,D134,D166,D179,D330,D428,D445,D453}",15,"f1=1, f6=4, f11=2, f14=3, f32=5, f76=2, f83=3, f104=2, f134=3, f166=4, f179=3, f330=1, f428=2, f445=4, f453=1",EO = ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),4.212719
27,22,{pak},"{D51,D52,D85,D101,D112,D117,D125,D135,D172,D176,D180,D182,D189,D190,D201,D223,D228,D250,D260,D274,D296,D305,D307,D339,D347,D351,D363,D414,D455,D457,D468,D493,D500}",33,"f51=7, f52=4, f85=3, f101=3, f112=6, f117=2, f125=3, f135=3, f172=5, f176=6, f180=6, f182=4, f189=7, f190=7, f201=3, f223=2, f228=2, f250=1, f260=2, f274=1, f296=4, f305=1, f307=1, f339=3, f347=3, f351=3, f363=2, f414=3, f455=5, f457=3, f468=3, f493=4, f500=3",EO = ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)),9.887228
27,23,{rakyat},"{D6,D27,D46,D80,D93,D124,D158,D262,D312,D350,D447}",11,"f6=4, f27=1, f46=4, f80=5, f93=3, f124=2, f158=2, f262=4, f312=1, f350=2, f447=1",EO = ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)),2.767533
27,24,{sabar},"{D78,D134,D135,D180,D279,D303,D351,D363,D414,D455}",10,"f78=2, f134=3, f135=3, f180=6, f279=3, f303=5, f351=3, f363=2, f414=3, f455=5",EO = ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),3.466569
27,25,{sama},"{D14,D51,D163,D179,D180,D223,D262,D271,D316,D320,D422}",11,"f14=3, f51=7, f163=6, f179=3, f180=6, f223=2, f262=4, f271=2, f316=3, f320=2, f422=4",EO = ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),3.706721
27,26,{semua},"{D32,D34,D80,D94,D127,D135,D140,D261,D314,D377,D393,D418,D436}",13,"f32=5, f34=3, f80=5, f94=2, f127=1, f135=3, f140=3, f261=2, f314=6, f377=1, f393=2, f418=2, f436=2",EO = ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),3.773882
27,27,{siapa},"{D80,D97,D112,D191,D244,D294,D308,D333,D352,D380,D432}",11,"f80=5, f97=1, f112=6, f191=3, f244=2, f294=3, f308=1, f333=1, f352=4, f380=4, f432=3",EO = ((-1/5)*LN(1/5)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)),2.758847
27,28,{tegak},"{D46,D73,D167,D314,D338,D404,D405,D409,D422}",9,"f46=4, f73=3, f167=4, f314=6, f338=4, f404=4, f405=4, f409=3, f422=4",EO = ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)),3.110476
27,29,{tumbal},"{D65,D83,D106,D112,D147,D163,D178,D279,D349,D392,D478}",11,"f65=3, f83=3, f106=3, f112=6, f147=3, f163=6, f178=2, f279=3, f349=2, f392=2, f478=2",EO = ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),3.814568
27,30,{uang},"{D51,D66,D112,D123,D137,D154,D174,D176,D235,D338,D346,D379,D400}",13,"f51=7, f66=2, f112=6, f123=3, f137=1, f154=1, f174=1, f176=6, f235=2, f338=4, f346=4, f379=3, f400=1",EO = ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)),2.993943
27,31,"{hukum, tegak}","{D46,D73,D167,D314,D338,D404,D405,D409,D422}",9,"f46=4, f73=3, f167=4, f314=6, f338=4, f404=4, f405=4, f409=3, f422=4",EO = ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)),3.110476
27,32,"{nadiem, pak}","{D51,D52,D176,D180,D182,D189,D190,D296,D347,D455,D457,D500}",12,"f51=7, f52=4, f176=6, f180=6, f182=4, f189=7, f190=7, f296=4, f347=3, f455=5, f457=3, f500=3",EO = ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)),3.891435
28,1,{adil},"{D13,D16,D39,D77,D107,D140,D148,D184,D191,D200,D243,D269,D297,D303,D404,D443,D485}",17,"f13=2, f16=1, f39=4, f77=3, f107=2, f140=3, f148=4, f184=1, f191=3, f200=3, f243=2, f269=1, f297=3, f303=5, f404=4, f443=2, f485=2",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),4.925497
28,2,{allah},"{D11,D34,D39,D41,D52,D181,D189,D190,D228,D303,D352,D399,D442,D455}",14,"f11=2, f34=3, f39=4, f41=1, f52=4, f181=1, f189=7, f190=7, f228=2, f303=5, f352=4, f399=1, f442=3, f455=5",EO = ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),3.665026
28,3,{apa},"{D80,D85,D163,D176,D189,D190,D235,D335,D367,D490}",10,"f80=5, f85=3, f163=6, f176=6, f189=7, f190=7, f235=2, f335=2, f367=2, f490=2",EO = ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),3.227614
28,4,{bang},"{D66,D126,D140,D188,D234,D243,D296,D324}",8,"f66=2, f126=2, f140=3, f188=2, f234=2, f243=2, f296=4, f324=2",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)),2.792219
28,5,{bapak},"{D14,D26,D85,D187,D294,D346,D351,D493}",8,"f14=3, f26=2, f85=3, f187=2, f294=3, f346=4, f351=3, f493=4",EO = ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)),2.851111
28,6,{benar},"{D32,D92,D125,D152,D166,D189,D190,D261,D294,D444,D469,D490}",12,"f32=5, f92=1, f125=3, f152=2, f166=4, f189=7, f190=7, f261=2, f294=3, f444=3, f469=3, f490=2",EO = ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)),3.728973
28,7,{buat},"{D32,D34,D39,D53,D99,D130,D163,D185,D191,D221,D222,D435,D445}",13,"f32=5, f34=3, f39=4, f53=4, f99=2, f130=1, f163=6, f185=3, f191=3, f221=3, f222=3, f435=2, f445=4",EO = ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),4.184403
28,8,{hakim},"{D18,D47,D53,D81,D101,D116,D227,D297,D303,D405}",10,"f18=1, f47=2, f53=4, f81=1, f101=3, f116=1, f227=2, f297=3, f303=5, f405=4",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)),2.44059
28,9,{hancur},"{D129,D164,D206,D221,D222,D314,D320,D445}",8,"f129=2, f164=2, f206=2, f221=3, f222=3, f314=6, f320=2, f445=4",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),2.763903
28,10,{hukum},"{D8,D39,D46,D47,D73,D115,D124,D136,D148,D166,D167,D182,D185,D200,D221,D222,D253,D314,D335,D338,D348,D352,D367,D398,D404,D405,D409,D422,D442,D459,D495}",31,"f8=2, f39=4, f46=4, f47=2, f73=3, f115=1, f124=2, f136=2, f148=4, f166=4, f167=4, f182=4, f185=3, f200=3, f221=3, f222=3, f253=1, f314=6, f335=2, f338=4, f348=2, f352=4, f367=2, f398=2, f404=4, f405=4, f409=3, f422=4, f442=3, f459=2, f495=1",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)),9.793527
